
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
602 FRACTURE40_S 3 39.1368 -114.895 102.925 5503.53 5103.43 -5004.29 0.00189564 -38.2862 21.6125
602 FRACTURE40_S 4 41.4371 -117.238 109.844 -9581.39 4916.75 443.24 0.000377628 -69.5213 -6.22448
602 FRACTURE40_S 5 47.7701 -117.258 115.008 0 0 0 0 0 0
602 FRACTURE40_S 6 54.4261 -114.331 116.512 -6042.51 -7679.34 9590.28 0.00470096 48.4129 -33.1387
602 FRACTURE40_S 7 59.4073 -110.205 114.934 -18880.4 13525.5 348.673 0.00280131 -69.9558 -1.93938
602 FRACTURE40_S 8 63.0044 -106.294 111.178 -2282.08 -4516.11 6236.9 0.00191872 46.4508 -34.1394
602 FRACTURE40_S 9 64.5339 -102.775 105.253 3443.86 -9496.55 4602.3 0.0024348 55.2741 -18.1919
602 FRACTURE40_S 10 62.0408 -100.361 98.2789 14356.6 -3855.79 166.257 0.00337888 26.2905 -0.702901
602 FRACTURE40_S 11 55.7873 -100.688 93.1414 26252 -2754.23 -10160.8 0.0149151 9.49869 18.0141
602 FRACTURE41_S 0 194.243 -134.558 75.9409 -5465.27 5465.04 1852.79 0.000598336 -65.5127 -17.6333
602 FRACTURE41_S 1 194.014 -134.675 80.5731 6580.85 2536.41 1057.51 0.000806504 -30.5498 -7.75043
602 FRACTURE41_S 2 195.878 -133.722 84.7134 129.217 1401.77 2502.98 0.000289102 -40.1964 -35.6924
602 FRACTURE41_S 3 199.335 -131.955 87.2523 12607.1 -1733.74 3003.35 0.002848 13.2951 -12.5171
602 FRACTURE41_S 4 203.46 -129.847 87.5094 1501.65 -8654.05 -13.7146 0.00117923 68.4457 0.105132
602 FRACTURE41_S 5 207.147 -127.962 85.4161 7249.74 -9604.27 -9688.73 0.00609128 41.4928 24.0749
602 FRACTURE41_S 6 209.408 -126.807 81.533 9392.59 4191.9 -7612.67 0.00401118 -24.9485 23.7563
602 FRACTURE41_S 7 209.637 -126.69 76.9008 7740.27 1555.07 -5162.86 0.00205389 -14.2481 23.645
602 FRACTURE41_S 8 207.773 -127.643 72.7605 -5368.1 1299.59 -1379.13 0.00010439 -51.4453 31.4108
602 FRACTURE41_S 9 204.315 -129.41 70.2216 -403.165 -650.721 -472.588 1.56988e-005 57.6102 26.9745
602 FRACTURE41_S 10 200.19 -131.518 69.9644 349.04 -6048.09 1609.31 0.000667979 65.8121 -14.3449
602 FRACTURE41_S 11 196.504 -133.402 72.0578 10425.3 -4400.62 2508.07 0.00221718 31.0305 -10.595
602 FRACTURE42_S 0 162.831 -86.0073 133.953 -2934.06 8219.56 1911.07 0.00118357 -67.509 -13.5398
602 FRACTURE42_S 1 162.427 -85.8472 138.465 -8287.37 1084.65 4940.84 0.00102648 -22.9332 -41.7705
602 FRACTURE42_S 2 164.175 -86.5399 142.59 -5195.84 -17562.8 7581.21 0.00708913 63.6363 -20.5179
602 FRACTURE42_S 3 167.605 -87.8996 145.222 3128.28 -22067.8 1045.29 0.00763842 68.2293 -3.05466
602 FRACTURE42_S 4 171.8 -89.562 145.656 -8503.45 -10410.2 -2294.17 0.00187392 67.7173 13.0092
602 FRACTURE42_S 5 175.634 -91.0818 143.776 -10046 1536.78 -2054.3 0.000210439 -47.0926 33.8212
602 FRACTURE42_S 6 178.081 -92.0516 140.086 -4785.82 -7026.92 -3348.89 0.00121806 62.7078 21.7375
602 FRACTURE42_S 7 178.485 -92.2116 135.574 3602.28 10072.9 -3126.7 0.00215312 -58.7726 13.3724
602 FRACTURE42_S 8 176.737 -91.5189 131.45 -6064.8 -1157.83 -1735.92 0.00014498 44.8097 34.9156
602 FRACTURE42_S 9 173.307 -90.1592 128.818 -8418.36 6402.2 -708.833 0.000647271 -69.3045 7.4472
602 FRACTURE42_S 10 169.112 -88.4968 128.383 -1265.47 3296.46 1566.54 0.00026748 -62.736 -21.7021
602 FRACTURE42_S 11 165.278 -86.9771 130.263 1082.78 -4429.94 882.678 0.000350071 63.3886 -10.1368
602 FRACTURE43_S 0 -82.2366 -86.1361 78.1554 757.609 -15824.5 1599.07 0.00394204 68.8239 -6.60498
602 FRACTURE43_S 1 -77.6364 -91.9414 81.0108 4970.62 -14893.9 -3616.3 0.0043086 60.6385 11.2301
602 FRACTURE43_S 2 -75.0191 -97.8007 86.9625 -8007.83 -9065.4 -12597.3 0.007812 46.3283 34.1991
602 FRACTURE43_S 3 -77.2449 -102.574 95.2812 -9676.49 440.434 -13843 0.0079194 -4.25039 44.5986
602 FRACTURE43_S 4 -84.4466 -103.332 102.73 20728.7 20971 21331 0.0320871 -38.8308 -22.6174
602 FRACTURE43_S 5 -92.0081 -99.5007 106.462 -8342.99 12627.2 -14232.1 0.0108049 -50.3463 32.0649
602 FRACTURE43_S 6 -97.7893 -93.757 106.558 -5850.03 -26323.5 -7034.67 0.0126359 66.887 14.9813
602 FRACTURE43_S 7 -102.386 -87.8201 103.789 1557.61 -17895.9 7045.57 0.00698308 62.6217 -18.4058
602 FRACTURE43_S 8 -104.94 -81.8473 97.818 -935.844 19159.9 9183.32 0.00909518 -62.6515 -21.808
602 FRACTURE43_S 9 -102.317 -77.9864 89.7628 24242.8 34113.7 -12557.2 0.0332856 -51.1491 12.7773
602 FRACTURE43_S 10 -95.2493 -77.3957 82.2571 -63005.6 -57280.7 -4920.63 0.0511524 69.5619 5.96391
602 FRACTURE43_S 11 -88.0881 -80.4463 78.1749 -9660.96 -12143.5 4456.9 0.00307465 64.9543 -18.5628
602 FRACTURE44_S 0 145.417 -141.215 92.9338 -8049.52 17190.9 -5477.75 0.00575681 -65.9126 16.9213
602 FRACTURE44_S 1 142.638 -145.228 94.6068 -7624.11 14415.6 2002.85 0.00334213 -68.9583 -9.02396
602 FRACTURE44_S 2 141.092 -148.412 98.4877 6038.14 -4095.04 -6762.98 0.00270311 29.8193 25.9338
602 FRACTURE44_S 3 141.631 -149.679 103.614 1890.53 -1273.51 -8268.39 0.00290373 14.7267 39.1512
602 FRACTURE44_S 4 143.304 -147.934 108.198 2070.36 11787.4 -18648.7 0.0165564 -41.5621 33.8869
602 FRACTURE44_S 5 145.677 -144.417 110.904 955.543 23981.5 -9468.61 0.0125085 -63.5743 18.9666
602 FRACTURE44_S 6 149.826 -141.638 111.258 0 0 0 0 0 0
602 FRACTURE44_S 7 153.498 -138.59 109.556 -18032.7 -18894.4 -8011.86 0.00810859 63.7933 20.3
602 FRACTURE44_S 8 154.882 -135.117 105.944 -4341.59 -2166.46 -5787.6 0.00145553 32.9389 39.2834
602 FRACTURE44_S 9 154.399 -133.556 100.894 -5165.47 -4100.35 3392.33 0.000732397 55.6511 -28.5502
602 FRACTURE44_S 10 152.21 -134.616 96.1664 3732.22 -4517.4 1313.05 0.000596065 50.5146 -10.088
602 FRACTURE44_S 11 148.888 -137.464 93.4135 -5017.96 8825.67 -10663.9 0.00588847 -49.0432 32.7987
602 FRACTURE45_S 0 25.3892 -115.836 83.7875 3842.78 -16282 -1504.97 0.00437144 65.721 5.26737
602 FRACTURE45_S 1 19.9841 -117.319 86.1513 12008 -2834.15 -4349.09 0.00310818 19.1485 15.9815
602 FRACTURE45_S 2 16.2767 -118.263 90.8828 9758.44 941.266 2159.25 0.00166172 -9.87282 -12.1671
602 FRACTURE45_S 3 15.1285 -119.009 96.7719 0 0 0 0 0 0
602 FRACTURE45_S 4 16.7526 -118.744 102.513 7256.47 5689.47 -1621.17 0.00140822 -44.0016 8.2719
602 FRACTURE45_S 5 21.3332 -117.853 106.336 3276.91 1297.86 -8907.83 0.00346792 -12.828 37.129
602 FRACTURE45_S 6 27.5937 -117.428 107.324 -7895.29 10544.2 11107.1 0.00679591 -51.5782 -31.3294
602 FRACTURE45_S 7 33.1265 -116.54 105.256 -4230.89 -11519.3 12216.9 0.00819416 51.4562 -31.4042
602 FRACTURE45_S 8 36.7359 -115.174 100.745 -8771.09 -15515.9 -5795.16 0.0050672 64.8237 18.7705
602 FRACTURE45_S 9 37.9734 -114.484 94.9611 1110.04 -2531.76 726.31 0.000138603 57.6285 -12.0571
602 FRACTURE45_S 10 35.985 -114.084 89.2398 2919.28 -8138.34 4546.09 0.00199643 53.977 -19.9239
602 FRACTURE45_S 11 31.1874 -114.322 85.0147 3415.52 -6659.8 8836.78 0.00408222 40.6199 -29.2411
602 FRACTURE46_S 0 -46.3596 -73.8971 114.498 -2932.87 43600.2 -2467.66 0.0293085 -69.7991 4.08344
602 FRACTURE46_S 1 -53.7104 -84.2 113.356 -4182.19 18066.8 8628.42 0.0080649 -62.6871 -21.7636
602 FRACTURE46_S 2 -65.0424 -95.7944 117.571 -905.593 3527.48 -1829.47 0.000328464 -61.8358 22.7892
602 FRACTURE46_S 3 -78.382 -102.05 131.673 3116.61 -13482.1 -1523.64 0.00302271 65.4106 6.32462
602 FRACTURE46_S 4 -87.3313 -95.1577 151.611 29414.7 -1737.89 19279.8 0.0286273 4.74125 -24.9958
602 FRACTURE46_S 5 -87.4426 -82.9914 164.745 -14451.3 -56249.5 33473 0.0946496 60.2572 -24.5066
602 FRACTURE46_S 6 -82.9409 -72.144 170.179 -40917.9 -74454.6 15243.7 0.094333 67.9783 -12.3026
602 FRACTURE46_S 7 -75.7566 -62.3729 172.266 -41241.9 -73916 -20380.7 0.100672 66.73 15.3169
602 FRACTURE46_S 8 -63.5949 -51.9822 168.714 3849.24 61556.3 6619.61 0.0599553 -68.5211 -6.89
602 FRACTURE46_S 9 -48.9762 -45.9681 154.224 28757 -23143.2 -17150.9 0.0329791 39.0593 17.3378
602 FRACTURE46_S 10 -40.8568 -51.3962 133.899 25020.9 24459.3 -30395.7 0.0568813 -36.3065 24.9032
602 FRACTURE46_S 11 -41.8583 -62.7895 120.208 13538.2 48838.4 -21260 0.0579319 -57.8823 17.6949
602 FRACTURE47_S 0 185.232 -67.8082 82.8524 -6860.16 4169.38 777.93 0.000290715 -68.2692 -11.449
602 FRACTURE47_S 1 188.466 -64.3762 81.8721 -159.062 6943.31 1124.74 0.000789156 -68.6396 -10.2324
602 FRACTURE47_S 2 191.603 -61.0473 83.3809 8945.05 2436.82 3602.47 0.00184993 -20.9161 -16.845
602 FRACTURE47_S 3 193.802 -58.7134 86.9746 -111.507 -2655.12 4684.72 0.0010144 41.4838 -36.3408
602 FRACTURE47_S 4 194.474 -57.9999 91.6902 5868.51 -2441.97 6706.71 0.00247575 20.9146 -28.253
602 FRACTURE47_S 5 193.439 -59.098 96.2643 4270.23 -6302.48 3790.17 0.00147933 47.9541 -18.2852
602 FRACTURE47_S 6 190.975 -61.7135 99.4711 2014.53 -1876.35 -705.092 0.000136385 45.489 11.1897
602 FRACTURE47_S 7 187.741 -65.1454 100.451 -1281.53 2270.17 -2868 0.00041858 -48.1908 33.2562
602 FRACTURE47_S 8 184.604 -68.4744 98.9426 1080.95 -5902.42 -4823.93 0.00151171 52.4927 26.359
602 FRACTURE47_S 9 182.405 -70.8083 95.3489 4929.1 -1274.02 -4816.82 0.00135468 15.2499 27.789
602 FRACTURE47_S 10 181.732 -71.5218 90.6333 -8848.77 1491.86 -3477.83 0.000533693 -35.7188 38.4239
602 FRACTURE47_S 11 182.767 -70.4236 86.0592 -15151.2 -158.18 -1017.27 4.31328e-005 17.5722 42.7876
602 FRACTURE48_S 0 -90.8193 -93.8821 51.9395 3629.91 -7718.17 -10818.2 0.00594674 40.2605 30.2074
602 FRACTURE48_S 1 -95.9945 -91.8951 56.5786 -27295 8150.31 10279.1 0.00538037 -48.2235 -33.239
602 FRACTURE48_S 2 -98.7359 -93.1335 63.232 -29726.2 4982.27 32925.5 0.0451647 -17.1912 -42.8528
602 FRACTURE48_S 3 -97.9651 -96.3243 69.2911 -3731.84 -29291.6 9597.49 0.01692 65.7366 -17.2398
602 FRACTURE48_S 4 -94.9438 -100.412 73.2062 -12453.1 -8880.95 142.056 0.0012064 69.9826 -1.21983
602 FRACTURE48_S 5 -90.8004 -105.031 74.6904 -4660.42 -2375.96 -10890.3 0.0049858 22.8283 41.7923
602 FRACTURE48_S 6 -85.6528 -109.27 73.3375 -3544.13 7595.93 -6260.17 0.00250092 -55.7115 28.5043
602 FRACTURE48_S 7 -80.4256 -111.197 68.7626 -9765.76 13907.5 -8108.1 0.0056723 -60.5054 24.2506
602 FRACTURE48_S 8 -77.6605 -109.881 62.1522 -9043.49 9265.4 1178.9 0.00136962 -69.1081 -8.3838
602 FRACTURE48_S 9 -78.4432 -106.699 56.1148 -9985.72 16638.2 -1266.99 0.00429774 -69.6495 5.35413
602 FRACTURE48_S 10 -81.48 -102.694 52.1442 4635.52 7504.73 16612.3 0.01259 -31.7726 -34.05
602 FRACTURE48_S 11 -85.6635 -98.1269 50.5744 44452.3 -6413.05 20562.7 0.0482999 12.0054 -19.7198
602 FRACTURE49_S 0 84.5835 -117.375 113.317 -8333.34 17581.2 -8259.21 0.0075427 -62.8489 21.5594
602 FRACTURE49_S 1 89.8463 -117.528 112.7 6730.75 11532.9 -4884.74 0.00371123 -52.3748 14.99
602 FRACTURE49_S 2 94.7126 -117.67 114.798 1367.28 -6215.83 -4244.6 0.00136344 54.2416 23.7418
602 FRACTURE49_S 3 97.8785 -117.762 119.049 1029.56 3169.99 -2546.21 0.000437632 -50.3313 24.7398
602 FRACTURE49_S 4 98.4957 -117.78 124.314 -2258.48 2738.65 -1770.66 0.000244164 -59.2069 25.5398
602 FRACTURE49_S 5 96.3988 -117.719 129.182 -9841.45 -4077.64 -1383.82 0.00033326 65.5059 17.6449
602 FRACTURE49_S 6 92.1497 -117.595 132.349 4690.71 16618.8 3247.59 0.0049936 -62.6853 -9.73806
602 FRACTURE49_S 7 86.8869 -117.442 132.967 -8999.54 4469.07 4297.99 0.00106842 -53.1763 -30.3078
602 FRACTURE49_S 8 82.0206 -117.3 130.869 5835.98 -6468.91 -2400.47 0.00139828 48.0403 11.8532
602 FRACTURE49_S 9 78.8547 -117.208 126.618 25614.1 63766.5 50117.1 0.175944 -49.3693 -23.7635
602 FRACTURE49_S 10 78.2375 -117.19 121.353 -12521.2 -2290 2915.78 0.000431379 48.0398 -33.3355
602 FRACTURE49_S 11 80.3344 -117.251 116.485 5112.61 -1965.34 -529.466 0.00047016 31.4964 5.26884
602 FRACTURE4_S 0 199.092 -99.8857 55.7443 453.081 -1111.24 -295.889 2.56297e-005 58.6524 11.5719
602 FRACTURE4_S 1 199.458 -100.958 61.0825 4469.27 -6523.81 2436.46 0.00120109 51.4905 -13.065
602 FRACTURE4_S 2 200.639 -104.413 65.1387 1008.83 -9189.01 -2061.73 0.00148181 65.6088 12.1842
602 FRACTURE4_S 3 202.318 -109.323 66.8262 673.013 -2178.42 -2586.63 0.000355859 44.8493 29.6348
602 FRACTURE4_S 4 204.044 -114.374 65.6927 -2453.42 -1270.54 -1903.43 0.000174348 44.8251 34.9085
602 FRACTURE4_S 5 205.356 -118.213 62.0421 496.166 -7489.97 -4751.01 0.00179375 58.1203 24.503
602 FRACTURE4_S 6 205.902 -119.809 56.8524 -6460.37 2800.05 -4626.19 0.00100397 -42.8352 35.784
602 FRACTURE4_S 7 205.536 -118.737 51.5143 4433.03 6869.91 -8329.56 0.00388803 -40.4182 27.1531
602 FRACTURE4_S 8 204.355 -115.282 47.4581 -1838.91 6510.54 -589.239 0.000662241 -69.5178 6.24623
602 FRACTURE4_S 9 202.676 -110.372 45.7706 -3594.75 2844.68 947.087 0.000160746 -65.6329 -17.4236
602 FRACTURE4_S 10 200.95 -105.321 46.904 -1682.2 5307.98 792.262 0.000456587 -68.8193 -9.57354
602 FRACTURE4_S 11 199.638 -101.482 50.5547 -4209.32 -1735.41 793.396 7.20382e-005 63.1095 -21.2237
602 FRACTURE50_S 0 45.6874 -59.1432 87.4244 -14705.4 15523 11353.7 0.00900856 -57.5083 -27.0611
602 FRACTURE50_S 1 48.0336 -53.1825 96.0353 4540.83 17340.8 15526.2 0.0148701 -49.8563 -26.6892
602 FRACTURE50_S 2 56.1194 -51.6086 105.05 6738.19 -1259.78 -2231.92 0.000924048 16.179 15.4469
602 FRACTURE50_S 3 64.7142 -56.3959 110.403 -11056.6 17777.9 -24743.5 0.0301234 -46.2969 34.2144
602 FRACTURE50_S 4 69.9485 -64.2619 111.878 2028.91 9901.71 -8614.85 0.0046275 -51.2131 26.9039
602 FRACTURE50_S 5 72.9208 -72.2456 110.497 17075.2 14272.9 -9125.92 0.011011 -40.6651 15.9094
602 FRACTURE50_S 6 74.3194 -79.9848 105.662 21198.4 5267.73 -9460.89 0.0109907 -19.0223 18.2518
602 FRACTURE50_S 7 71.1849 -86.2136 97.3803 12915.6 -7343.19 -8164.3 0.00612765 31.4971 19.6821
602 FRACTURE50_S 8 62.7484 -87.5018 88.5552 12852.5 -9540.63 1289.64 0.00398495 45.0389 -4.14961
602 FRACTURE50_S 9 54.8211 -82.3989 82.7007 25153.6 5772.41 5560.4 0.0114576 -20.397 -11.1205
602 FRACTURE50_S 10 50.3016 -74.3946 80.7031 14324.1 7232.94 -7906.85 0.00651858 -30.1495 18.5554
602 FRACTURE50_S 11 47.4501 -66.4584 82.2565 0 0 0 0 0 0
602 FRACTURE51_S 0 79.5338 -133.638 128.539 12774.2 -7653.52 -22818.4 0.0248996 22.5842 31.9686
602 FRACTURE51_S 1 84.9742 -131.444 130.813 13713.7 -868.165 -22070.5 0.0230092 3.27683 35.0027
602 FRACTURE51_S 2 89.9861 -131.163 135.108 27717.8 -7333.25 -1675.68 0.0126813 25.1631 3.49011
602 FRACTURE51_S 3 92.8241 -133.428 140.982 16912.5 10573.6 8631.73 0.00915896 -34.986 -16.7563
602 FRACTURE51_S 4 91.6926 -137.327 146.418 -5410.79 33481.7 2209.12 0.0173368 -69.7318 -4.70145
602 FRACTURE51_S 5 87.3618 -140.937 149.255 -52943 78553.4 37369.5 0.15201 -62.7256 -21.7151
602 FRACTURE51_S 6 81.8792 -143.361 149.782 -27359.8 15279.4 53447.9 0.121582 -27.6649 -40.7011
602 FRACTURE51_S 7 75.9495 -144.585 148.789 6906.89 -2895.94 33057.5 0.0460025 9.13978 -40.5292
602 FRACTURE51_S 8 70.3565 -143.791 145.342 3324.39 -20765.1 17003 0.018703 52.8709 -26.6245
602 FRACTURE51_S 9 67.7374 -141.286 139.268 2018.43 -18294.3 -1183.34 0.00523582 68.447 4.19383
602 FRACTURE51_S 10 69.5172 -138.915 133.004 -1981.16 -10778.2 -12383.7 0.00811107 49.9898 32.27
602 FRACTURE51_S 11 74.1182 -136.517 129.085 5999.77 -11811 -20223.5 0.0195784 36.7248 32.1441
602 FRACTURE52_S 0 -67.8135 -114.539 84.8007 21568.1 -14549.2 -23993 0.0341276 29.785 25.8761
602 FRACTURE52_S 1 -76.0475 -113.435 98.4203 42465.4 458.364 -46059.8 0.11521 -0.719297 31.5327
602 FRACTURE52_S 2 -81.2676 -120.54 109.092 14236.6 25709.5 -28695.5 0.0472184 -42.6165 26.8405
602 FRACTURE52_S 3 -81.2296 -130.89 114.305 4229.74 37695.4 -9440.73 0.0256749 -65.0419 13.2212
602 FRACTURE52_S 4 -79.177 -141.221 115.548 -8106.37 41832.6 8696.3 0.0298729 -67.9266 -12.4468
602 FRACTURE52_S 5 -75.9085 -151.468 112.834 -2485.83 39493.6 20197.7 0.040694 -61.9854 -22.6145
602 FRACTURE52_S 6 -68.2744 -158.92 105.077 0 0 0 0 0 0
602 FRACTURE52_S 7 -57.9478 -158.685 93.8486 2527.35 23476.1 -11151.1 0.0136587 -60.5126 20.4374
602 FRACTURE52_S 8 -52.7759 -151.443 83.2458 9227.67 19937.5 391.4 0.00738379 -62.5859 -1.02712
602 FRACTURE52_S 9 -54.2857 -142.329 75.7359 10630.5 -5604.41 7216.63 0.00435894 29.4592 -20.8776
602 FRACTURE52_S 10 -57.6826 -132.738 73.1865 130.811 -35928 -3428.61 0.0202164 69.4312 6.5238
602 FRACTURE52_S 11 -61.5719 -122.595 75.8065 -9248.81 -38227.4 -20202 0.0391969 61.632 23.0236
602 FRACTURE53_S 0 4.97464 -69.1951 133.304 27297.4 -22239.7 -12915.5 0.0258411 40.978 14.7194
602 FRACTURE53_S 1 5.0638 -65.2935 138.957 25117.3 -14504.4 -15122.1 0.0223059 32.1792 19.0282
602 FRACTURE53_S 2 3.33407 -64.3602 145.998 17212.5 -7152.99 -3264.19 0.00575082 31.5527 8.75439
602 FRACTURE53_S 3 1.67014 -66.796 152.303 28650.1 -10357.2 -5852.36 0.0156012 28.5918 9.61418
602 FRACTURE53_S 4 0.408261 -72.4536 156.107 16435.4 6573.44 -10286.8 0.00916089 -24.9113 20.9485
602 FRACTURE53_S 5 -0.752148 -79.6429 156.523 18387.1 -43193.4 -432.522 0.0336926 63.553 0.542422
602 FRACTURE53_S 6 -2.58104 -85.7542 153.46 13630.6 2462.6 1156.96 0.0029879 -18.5595 -5.08297
602 FRACTURE53_S 7 -4.93297 -89.0436 147.579 6771.61 4733.05 7484.09 0.00335724 -30.5468 -25.6161
602 FRACTURE53_S 8 -5.05631 -89.197 140.692 10080.9 -3753.99 12518 0.0082423 18.5227 -29.6051
602 FRACTURE53_S 9 -2.09767 -86.598 134.83 16308.6 -10602 7357.77 0.00802 36.6131 -15.2261
602 FRACTURE53_S 10 1.17029 -81.7251 131.267 24553.9 -18544.7 9116.37 0.0179054 40.8927 -12.6123
602 FRACTURE53_S 11 3.29877 -75.3111 130.636 27789.5 -15611.7 1297.89 0.0155991 40.3578 -2.23701
602 FRACTURE54_S 0 -13.2074 -82.1067 119.232 -2021.7 20014.9 -9564.07 0.00990203 -62.6816 21.7704
602 FRACTURE54_S 1 -10.2261 -80.0498 124.276 -17486.8 21697.7 13.4685 0.00719617 -70 -0.0483746
602 FRACTURE54_S 2 -9.49585 -78.7517 130.804 -5748.26 11929.1 1103.24 0.00222543 -69.4984 -6.36649
602 FRACTURE54_S 3 -12.7638 -77.9942 137.034 1089.88 7360.91 2602.15 0.00112608 -62.1896 -16.5342
602 FRACTURE54_S 4 -19.6403 -78.0532 140.596 3230.98 -3075.37 6637.5 0.00212417 29.3115 -31.3202
602 FRACTURE54_S 5 -26.6085 -80.2313 140.38 8618.01 -1254.68 10852.2 0.0060246 8.21897 -31.795
602 FRACTURE54_S 6 -31.7807 -83.4114 136.915 4224.07 -7195.67 9068.3 0.00446138 40.5353 -28.059
602 FRACTURE54_S 7 -34.8432 -85.6429 131.197 -998.131 -21288.3 -21144 0.0253962 52.6188 30.6734
602 FRACTURE54_S 8 -35.0965 -86.6465 124.123 -17721 -6625.2 4247.5 0.00141623 59.3171 -25.435
602 FRACTURE54_S 9 -31.3669 -87.2273 117.936 4413.91 3046.5 -7131.18 0.0025405 -26.1784 30.2381
602 FRACTURE54_S 10 -24.528 -86.9518 115.384 8640.93 9209.62 -6545.22 0.00420751 -42.8753 18.5515
602 FRACTURE54_S 11 -17.9401 -84.7759 116.23 74963 -21765.4 17376.2 0.105609 24.1579 -11.1128
602 FRACTURE55_S 0 30.7626 -70.3562 76.7738 10482.7 -5599.27 7321.33 0.00437325 29.4883 -21.1714
602 FRACTURE55_S 1 29.4874 -68.3035 82.5829 758.183 -3162.45 351.928 0.000166773 65.2744 -6.2009
602 FRACTURE55_S 2 31.7989 -66.5363 88.9452 0 0 0 0 0 0
602 FRACTURE55_S 3 37.9113 -66.1499 92.9312 16961.5 1339.5 -15994.6 0.0149935 -5.36127 29.1995
602 FRACTURE55_S 4 44.333 -68.7809 93.4154 -5637.06 3294.99 555.045 0.000178678 -68.5451 -10.5591
602 FRACTURE55_S 5 49.0939 -72.8658 91.5032 -12406.9 1069.15 -1837.36 0.000156935 -42.0267 36.1206
602 FRACTURE55_S 6 52.2801 -76.1316 87.4578 -5526.54 9033.74 2778.75 0.00156639 -66.1264 -16.5225
602 FRACTURE55_S 7 53.2665 -77.825 81.3034 -10974.4 26714.7 7432.98 0.0131911 -66.6833 -15.4148
602 FRACTURE55_S 8 50.6424 -79.0274 74.8476 8643.83 1788.41 6156.1 0.00275654 -14.28 -24.4017
602 FRACTURE55_S 9 44.5443 -79.4022 70.9081 16798.2 6243.2 -11000.3 0.00990794 -23.3214 21.7592
602 FRACTURE55_S 10 38.3728 -76.9714 70.6249 14852.5 -4169.69 9612.83 0.0074551 18.9018 -22.4658
602 FRACTURE55_S 11 33.8864 -73.2576 72.8358 10992.4 349.079 14467.2 0.0104954 -1.88078 -33.354
602 FRACTURE56_S 0 -127.889 -125.86 55.6888 -24029.6 -8381.71 2800.87 0.00139792 65.6086 -17.4662
602 FRACTURE56_S 1 -132.12 -127.099 51.9793 -17062.4 1534.18 3115.44 0.000436945 -38.573 -37.4477
602 FRACTURE56_S 2 -137.564 -128.694 50.971 -8386.66 4071.06 318.668 0.000257526 -69.6311 -5.48843
602 FRACTURE56_S 3 -142.762 -130.216 52.9342 -20801.7 4025.08 -1655.05 0.0003608 -64.0571 19.9256
602 FRACTURE56_S 4 -146.322 -131.259 57.3426 -21384 7277.44 -4175.84 0.0015299 -60.6948 24.0519
602 FRACTURE56_S 5 -147.29 -131.543 63.0152 -3704.83 3922.75 -1308.68 0.00030596 -65.6195 17.4471
602 FRACTURE56_S 6 -145.406 -130.991 68.432 2184.62 -2603.21 4222.34 0.00091304 34.6055 -29.3054
602 FRACTURE56_S 7 -141.175 -129.751 72.1415 16414 -6576.44 -2204.35 0.00497997 31.774 6.57179
602 FRACTURE56_S 8 -135.731 -128.157 73.1497 -5444.26 -10375.7 1345.2 0.00172029 69.078 -8.51734
602 FRACTURE56_S 9 -130.533 -126.634 71.1866 -1499.84 -5065.15 -3464.11 0.000887895 58.4533 26.2358
602 FRACTURE56_S 10 -126.973 -125.591 66.7781 -3848.5 2603.09 -2711.61 0.00040733 -51.7781 31.206
602 FRACTURE56_S 11 -126.005 -125.308 61.1055 4220.19 4981.23 496.305 0.000661674 -53.4424 -3.90541
602 FRACTURE57_S 0 -106.651 -89.2844 85.1246 12020.4 5567.62 4743.14 0.0036118 -30.5536 -15.0784
602 FRACTURE57_S 1 -109.265 -86.7534 93.4154 15622.2 277.699 5606.99 0.00503037 -1.79602 -18.0922
602 FRACTURE57_S 2 -113.791 -89.0397 100.68 3391.17 -197.153 -5804.85 0.00156842 2.90761 35.6
602 FRACTURE57_S 3 -118.635 -94.5268 104.309 0 0 0 0 0 0
602 FRACTURE57_S 4 -123.277 -100.703 104.168 3761.71 14198.5 979.801 0.00333741 -65.613 -3.94677
602 FRACTURE57_S 5 -127.107 -106.617 100.81 8471.79 -9795.62 -10878.6 0.00745271 39.1454 24.5159
602 FRACTURE57_S 6 -128.362 -111.791 94.2988 -4168.19 -1020.89 11289.5 0.00528117 11.1287 -43.7779
602 FRACTURE57_S 7 -125.825 -114.292 85.8899 -5123.93 -1450.94 -2980.18 0.000399087 38.3367 37.5325
602 FRACTURE57_S 8 -121.165 -111.959 78.7049 0 0 0 0 0 0
602 FRACTURE57_S 9 -116.214 -106.407 75.1679 0 0 0 0 0 0
602 FRACTURE57_S 10 -111.482 -100.298 75.3899 17596.8 193.703 2228.53 0.00493877 -1.34808 -8.27408
602 FRACTURE57_S 11 -107.682 -94.48 78.7738 -1123.75 -19876.3 -12236.3 0.0122242 59.8364 24.93
602 FRACTURE58_S 0 187.275 -99.7872 83.3934 -13149.2 -11771.8 11480.3 0.00756286 52.9361 -30.4666
602 FRACTURE58_S 1 190.07 -105.009 79.9172 -35344.1 16804.6 -8183.75 0.00708325 -62.4919 22.0057
602 FRACTURE58_S 2 194.723 -109.302 78.8501 -26124.2 23461 2270.24 0.00862621 -69.4551 -6.62498
602 FRACTURE58_S 3 200.73 -112.451 80.6218 -21414.8 14900.6 12142.1 0.00948433 -55.8881 -28.369
