Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
0 FRACTURE_1_S 16 0.991653 -0.0909815 0 2.45913e+009 5.65228e+007 2.37118e+008 2.90647e+008 -2.84511 -6.47391
0 FRACTURE_1_S 17 0.956547 -0.275029 0 2.5382e+009 2.3653e+006 1.90713e+008 3.06538e+008 -0.121188 -5.28549
0 FRACTURE_1_S 18 0.883392 -0.457652 0 2.55841e+009 -2.5965e+007 1.40274e+008 3.0931e+008 1.3278 -3.92824
0 FRACTURE_1_S 19 0.772051 -0.627158 0 2.66975e+009 -3.65111e+007 9.53133e+007 3.35303e+008 1.81264 -2.61547
0 FRACTURE_1_S 20 0.627158 -0.772051 0 2.65673e+009 -4.64208e+007 6.64044e+007 3.31506e+008 2.32689 -1.8512
0 FRACTURE_1_S 21 0.457652 -0.883392 0 2.64299e+009 -4.43338e+007 4.76928e+007 3.27816e+008 2.25097 -1.35012
0 FRACTURE_1_S 22 0.275029 -0.956547 0 2.63503e+009 -4.22065e+007 3.38916e+007 3.25698e+008 2.16254 -0.969914
0 FRACTURE_1_S 23 0.0909815 -0.991653 0 2.66087e+009 -4.62124e+007 1.99278e+007 3.32036e+008 2.35236 -0.568226
0 FRACTURE_1_S 24 -0.0909815 -0.991653 0 2.65627e+009 -5.1686e+007 1.12249e+007 3.3088e+008 2.63582 -0.321425
0 FRACTURE_1_S 25 -0.275029 -0.956547 0 2.63088e+009 -3.85239e+007 1.24453e+007 3.24535e+008 1.99661 -0.361254
0 FRACTURE_1_S 26 -0.457652 -0.883392 0 2.63986e+009 -3.73474e+007 6.59255e+006 3.26737e+008 1.93466 -0.191402
0 FRACTURE_1_S 27 -0.627158 -0.772051 0 2.65235e+009 -4.36854e+007 3.16093e+006 3.29856e+008 2.2475 -0.0912975
0 FRACTURE_1_S 28 -0.772051 -0.627158 0 2.64987e+009 -3.17433e+007 -7.3293e+006 3.29201e+008 1.64296 0.212361
0 FRACTURE_1_S 29 -0.883392 -0.457652 0 2.65294e+009 -3.47929e+007 -5.13441e+006 3.2997e+008 1.79717 0.1486
0 FRACTURE_1_S 30 -0.956547 -0.275029 0 2.62938e+009 -3.95491e+007 -1.20534e+007 3.24168e+008 2.05001 0.350012
0 FRACTURE_1_S 31 -0.991653 -0.0909815 0 2.66146e+009 -3.02665e+007 -1.6971e+007 3.32111e+008 1.5556 0.487404
0 FRACTURE_2_S 0 0.00834732 1.09098 1 2.45226e+009 3.32643e+007 -2.33092e+008 2.88731e+008 -1.70252 6.44507
0 FRACTURE_2_S 1 0.0434532 1.27503 1 2.54963e+009 -5.47854e+006 -1.7488e+008 3.0854e+008 0.28067 4.86117
0 FRACTURE_2_S 2 0.116608 1.45765 1 2.61265e+009 -3.56315e+007 -1.40331e+008 3.22486e+008 1.77742 3.84161
0 FRACTURE_2_S 3 0.227949 1.62716 1 2.61322e+009 -2.35046e+007 -8.78845e+007 3.21097e+008 1.20254 2.48162
0 FRACTURE_2_S 4 0.372842 1.77205 1 2.65802e+009 -4.54209e+007 -6.28198e+007 3.31766e+008 2.27987 1.7543
0 FRACTURE_2_S 5 0.542348 1.88339 1 2.63286e+009 -4.48602e+007 -3.5574e+007 3.25187e+008 2.29556 1.01699
0 FRACTURE_2_S 6 0.724971 1.95655 1 2.63376e+009 -5.4059e+007 -2.84071e+007 3.25396e+008 2.75858 0.812138
0 FRACTURE_2_S 7 0.909018 1.99165 1 2.63198e+009 -2.53343e+007 -2.66931e+007 3.24838e+008 1.31522 0.772464
0 FRACTURE_2_S 8 1.09098 1.99165 1 2.62021e+009 -2.08427e+007 -2.15411e+007 3.219e+008 1.09162 0.62888
0 FRACTURE_2_S 9 1.27503 1.95655 1 2.61096e+009 -2.56604e+007 -1.39925e+007 3.19607e+008 1.34877 0.410839
0 FRACTURE_2_S 10 1.45765 1.88339 1 2.61485e+009 -3.24464e+007 -1.3755e+007 3.20577e+008 1.69663 0.402303
0 FRACTURE_2_S 11 1.62716 1.77205 1 2.64538e+009 -2.15319e+007 8.90243e+006 3.28063e+008 1.12203 -0.259141
0 FRACTURE_2_S 12 1.77205 1.62716 1 2.64264e+009 -3.44822e+007 -8.45522e+006 3.27418e+008 1.78603 0.245247
0 FRACTURE_2_S 13 1.88339 1.45765 1 2.61508e+009 -2.74156e+007 1.43947e+007 3.20623e+008 1.43716 -0.421626
0 FRACTURE_2_S 14 1.95655 1.27503 1 2.61436e+009 -2.1688e+007 1.61298e+007 3.20438e+008 1.14016 -0.473154
0 FRACTURE_2_S 15 1.99165 1.09098 1 2.62168e+009 -1.00183e+007 2.45276e+007 3.2226e+008 0.527033 -0.71744
0 FRACTURE_2_S 16 1.99165 0.909018 1 2.61905e+009 2.47588e+007 2.20288e+007 3.21625e+008 -1.2942 -0.642291
0 FRACTURE_2_S 17 1.95655 0.724971 1 2.64592e+009 6.43602e+007 3.52288e+007 3.28516e+008 -3.24341 -0.995419
0 FRACTURE_2_S 18 1.88339 0.542348 1 2.63222e+009 2.97593e+007 3.8795e+007 3.25006e+008 -1.53414 -1.11361
0 FRACTURE_2_S 19 1.77205 0.372842 1 2.65548e+009 6.08117e+007 6.36076e+007 3.31221e+008 -3.02908 -1.76746
0 FRACTURE_2_S 20 1.62716 0.227949 1 2.65028e+009 4.59794e+007 7.67986e+007 3.30086e+008 -2.30206 -2.13486
0 FRACTURE_2_S 21 1.45765 0.116608 1 2.60433e+009 1.2677e+007 1.34465e+008 3.202e+008 -0.64354 -3.73304
0 FRACTURE_2_S 22 1.27503 0.0434532 1 2.56567e+009 -1.46698e+006 1.84604e+008 3.12821e+008 0.0746157 -5.08421
0 FRACTURE_2_S 23 1.09098 0.00834732 1 2.45718e+009 -4.53489e+007 2.33096e+008 2.89906e+008 2.30157 -6.40662
0 FRACTURE_2_S 24 0.909018 0.00834732 1 2.31019e+009 -1.28266e+008 2.60429e+008 2.5942e+008 6.49547 -7.21934
0 FRACTURE_2_S 25 0.724971 0.0434532 1 2.18756e+009 -2.29468e+008 2.53916e+008 2.34844e+008 11.5111 -7.1169
0 FRACTURE_2_S 26 0.542348 0.116608 1 2.06739e+009 -3.11836e+008 1.82732e+008 2.0908e+008 16.0035 -5.39548
0 FRACTURE_2_S 27 0.372842 0.227949 1 2.01354e+009 -3.75191e+008 7.54479e+007 1.97358e+008 19.6934 -2.35726
0 FRACTURE_2_S 28 0.227949 0.372842 1 2.00056e+009 -3.82273e+008 -7.5136e+007 1.9516e+008 20.0802 2.3535
0 FRACTURE_2_S 29 0.116608 0.542348 1 2.07063e+009 -3.1225e+008 -1.83213e+008 2.09744e+008 15.9991 5.4008
0 FRACTURE_2_S 30 0.0434532 0.724971 1 2.16749e+009 -2.2185e+008 -2.4398e+008 2.29967e+008 11.2978 6.94351
0 FRACTURE_2_S 31 0.00834732 0.909018 1 2.32597e+009 -1.13268e+008 -2.59606e+008 2.62626e+008 5.75237 7.19759
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
1 FRACTURE_1_S 0 -1.058 0.0954006 -0.00208064 2.60014e+009 -2.12234e+007 -2.40887e+007 3.17004e+008 1.11866 0.707507
1 FRACTURE_1_S 1 -1.00722 0.288918 -0.0018805 2.74706e+009 -2.70558e+007 -3.15202e+007 3.53892e+008 1.34356 0.872136
1 FRACTURE_1_S 2 -0.936819 0.488397 -0.0024005 2.65951e+009 -3.89322e+007 -4.24683e+007 3.31844e+008 1.97445 1.20063
1 FRACTURE_1_S 3 -0.825209 0.668363 -0.0025968 2.57204e+009 -2.03754e+007 -6.19073e+007 3.10594e+008 1.07056 1.80126
1 FRACTURE_1_S 4 -0.656883 0.803186 -0.00148553 2.66079e+009 -2.84444e+007 -9.06592e+007 3.32931e+008 1.42518 2.50868
1 FRACTURE_1_S 5 -0.467497 0.898659 -0.00046222 2.66184e+009 7.27873e+006 -1.3509e+008 3.34411e+008 -0.362919 3.68098
1 FRACTURE_1_S 6 -0.277385 0.961817 -8.76884e-005 2.61645e+009 1.51242e+007 -1.94643e+008 3.25645e+008 -0.747191 5.21536
1 FRACTURE_1_S 7 -0.091212 0.992643 1.54784e-005 2.4608e+009 -5.81633e+007 -2.5354e+008 2.92047e+008 2.9062 6.85698
1 FRACTURE_1_S 8 0.0909669 0.991802 7.31155e-006 2.32162e+009 -1.46647e+008 -2.7652e+008 2.63218e+008 7.28002 7.52308
1 FRACTURE_1_S 9 0.275025 0.956542 2.78602e-007 2.20751e+009 -2.46113e+008 -2.58151e+008 2.39597e+008 12.1294 7.12626
1 FRACTURE_1_S 10 0.457645 0.883385 3.71823e-009 2.09549e+009 -3.45878e+008 -1.76069e+008 2.15314e+008 17.2778 5.09756
1 FRACTURE_1_S 11 0.62715 0.772045 8.48398e-011 2.04308e+009 -3.82119e+008 -6.47452e+007 2.03033e+008 19.8365 2.0059
1 FRACTURE_1_S 12 0.772045 0.62715 7.6607e-011 2.03319e+009 -3.85916e+008 6.80065e+007 2.01333e+008 20.038 -2.10813
1 FRACTURE_1_S 13 0.883385 0.457645 3.70202e-009 2.09937e+009 -3.35928e+008 1.88043e+008 2.16305e+008 16.7796 -5.42153
1 FRACTURE_1_S 14 0.956551 0.275026 1.3143e-006 2.20078e+009 -2.52977e+008 2.57478e+008 2.38323e+008 12.4535 -7.10982
1 FRACTURE_1_S 15 0.991754 0.0909695 6.69949e-006 2.3133e+009 -1.41813e+008 2.75748e+008 2.61292e+008 7.08141 -7.53958
1 FRACTURE_1_S 16 0.992489 -0.0911951 1.09331e-005 2.4625e+009 6.09392e+007 2.44832e+008 2.91913e+008 -3.04796 -6.64037
1 FRACTURE_1_S 17 0.958831 -0.27588 -1.59618e-005 2.65442e+009 2.59088e+006 2.01786e+008 3.35368e+008 -0.126822 -5.34116
1 FRACTURE_1_S 18 0.905204 -0.474513 -0.000835256 2.67116e+009 -2.47296e+006 1.39326e+008 3.36883e+008 0.123025 -3.78239
1 FRACTURE_1_S 19 0.821701 -0.671419 -0.00224812 2.54541e+009 9.94521e+006 8.3326e+007 3.04582e+008 -0.526666 -2.43022
1 FRACTURE_1_S 20 0.671174 -0.821385 -0.00247586 2.60564e+009 3.27545e+007 6.05883e+007 3.18761e+008 -1.68871 -1.73436
1 FRACTURE_1_S 21 0.479103 -0.921172 -0.00173436 2.7529e+009 3.1024e+007 5.43289e+007 3.55654e+008 -1.52193 -1.48096
1 FRACTURE_1_S 22 0.285541 -0.997367 -0.00168147 2.74264e+009 1.88922e+007 4.20321e+007 3.52836e+008 -0.94023 -1.16199
1 FRACTURE_1_S 23 0.0948775 -1.04741 -0.00235814 2.61206e+009 4.2785e+007 1.62063e+007 3.19941e+008 -2.22456 -0.47204
1 FRACTURE_1_S 24 -0.0940013 -1.04422 -0.00228152 2.62958e+009 5.32888e+007 1.70247e+007 3.24296e+008 -2.73596 -0.490532
1 FRACTURE_1_S 25 -0.2842 -0.992065 -0.00144777 2.6989e+009 4.91468e+007 1.68921e+007 3.41588e+008 -2.46639 -0.475302
1 FRACTURE_1_S 26 -0.47587 -0.915731 -0.00134471 2.72495e+009 3.0555e+007 2.54052e+006 3.48107e+008 -1.5424 -0.0718202
1 FRACTURE_1_S 27 -0.656905 -0.807631 -0.00166186 2.63949e+009 2.93322e+007 -2.07839e+006 3.26614e+008 -1.52906 0.0606768
1 FRACTURE_1_S 28 -0.810526 -0.658398 -0.00160965 2.67039e+009 2.83729e+007 695964 3.34302e+008 -1.46375 -0.0201075
1 FRACTURE_1_S 29 -0.922285 -0.479107 -0.00140119 2.70366e+009 1.79436e+007 -4.87455e+006 3.42665e+008 -0.91834 0.139347
1 FRACTURE_1_S 30 -0.997645 -0.286221 -0.001339 2.76993e+009 6.21667e+006 -6.06442e+006 3.59656e+008 -0.312471 0.169861
1 FRACTURE_1_S 31 -1.05281 -0.093962 -0.00181779 2.61029e+009 2.04678e+007 -1.11456e+007 3.19424e+008 -1.08043 0.328477
1 FRACTURE_2_S 0 0.00735563 1.09124 1 2.47646e+009 2.36522e+007 -2.45341e+008 2.95029e+008 -1.20091 6.70676
1 FRACTURE_2_S 1 0.0369956 1.27794 1.00017 2.61035e+009 4.25894e+006 -1.98908e+008 3.2435e+008 -0.211763 5.34945
1 FRACTURE_2_S 2 0.102975 1.46552 1.00042 2.63451e+009 2.26597e+007 -1.54167e+008 3.28337e+008 -1.12387 4.17811
1 FRACTURE_2_S 3 0.206105 1.64783 1.001 2.6144e+009 1.96019e+007 -9.01839e+007 3.21429e+008 -1.00375 2.54602
1 FRACTURE_2_S 4 0.345421 1.80672 1.00169 2.58418e+009 3.59206e+007 -5.9437e+007 3.13534e+008 -1.86419 1.71394
1 FRACTURE_2_S 5 0.523212 1.91633 1.0016 2.65849e+009 3.96124e+007 -1.93386e+007 3.31412e+008 -2.02592 0.553414
1 FRACTURE_2_S 6 0.716791 1.98452 1.00118 2.63513e+009 4.6847e+007 -3.17953e+007 3.25726e+008 -2.39591 0.909337
1 FRACTURE_2_S 7 0.906098 2.01775 1.00078 2.64885e+009 2.73898e+007 -3.44448e+007 3.29078e+008 -1.40747 0.985821
1 FRACTURE_2_S 8 1.09225 2.01192 1.00043 2.6946e+009 -1.0773e+007 -2.03763e+007 3.40409e+008 0.552228 0.581246
1 FRACTURE_2_S 9 1.27941 1.97215 1.00039 2.67026e+009 2.30915e+006 7.10554e+006 3.34239e+008 -0.12059 -0.206596
1 FRACTURE_2_S 10 1.46906 1.90238 1.00054 2.69261e+009 7.42893e+006 -9.54885e+006 3.39864e+008 -0.383315 0.27447
1 FRACTURE_2_S 11 1.64971 1.79801 1.00083 2.61994e+009 3.8893e+007 -5.29097e+006 3.21829e+008 -2.02891 0.154778
1 FRACTURE_2_S 12 1.7973 1.64933 1.00091 2.6204e+009 4.28111e+007 1.02804e+007 3.21965e+008 -2.2239 -0.299446
1 FRACTURE_2_S 13 1.90219 1.46869 1.00059 2.71031e+009 1.86516e+007 5.70173e+006 3.44354e+008 -0.951603 -0.162485
1 FRACTURE_2_S 14 1.97317 1.27966 1.00031 2.69438e+009 8.32122e+006 1.32045e+007 3.40323e+008 -0.428287 -0.37845
1 FRACTURE_2_S 15 2.01045 1.09261 1.00028 2.69332e+009 1.00679e+006 2.06955e+007 3.40083e+008 -0.0519054 -0.592646
1 FRACTURE_2_S 16 2.01674 0.905575 1.00088 2.66896e+009 -2.55092e+007 3.77984e+007 3.34117e+008 1.30097 -1.07274
1 FRACTURE_2_S 17 1.98879 0.715144 1.00155 2.67729e+009 -6.23737e+007 3.13897e+007 3.36301e+008 3.1158 -0.879325
1 FRACTURE_2_S 18 1.91859 0.523055 1.00182 2.65727e+009 -3.46887e+007 4.08872e+007 3.31254e+008 1.76578 -1.1596
1 FRACTURE_2_S 19 1.81057 0.339897 1.00235 2.58762e+009 -6.42194e+007 5.4883e+007 3.14435e+008 3.28221 -1.568
1 FRACTURE_2_S 20 1.65766 0.194079 1.00193 2.61312e+009 -2.79046e+007 9.18431e+007 3.21173e+008 1.42221 -2.58406
1 FRACTURE_2_S 21 1.47013 0.0977283 1.00062 2.61064e+009 -1.24041e+007 1.43092e+008 3.22039e+008 0.626391 -3.94662
1 FRACTURE_2_S 22 1.27771 0.0368707 1.00004 2.6374e+009 -2.53164e+006 2.10356e+008 3.31589e+008 0.124293 -5.57678
1 FRACTURE_2_S 23 1.09142 0.00669997 0.999992 2.18256e+009 1.85348e+008 1.91514e+008 2.29488e+008 -9.77139 -5.65173
1 FRACTURE_2_S 24 0.909022 0.00826937 0.999997 2.34406e+009 -1.72791e+008 2.64038e+008 2.67675e+008 8.42865 -7.10839
1 FRACTURE_2_S 25 0.724965 0.0434491 1 2.20301e+009 -2.51293e+008 2.57989e+008 2.38776e+008 12.3701 -7.12067
1 FRACTURE_2_S 26 0.542345 0.116605 1 2.07688e+009 -3.36012e+008 1.78003e+008 2.11445e+008 16.9792 -5.20309
1 FRACTURE_2_S 27 0.37284 0.227945 1 2.03449e+009 -3.9734e+008 7.07807e+007 2.0205e+008 20.4632 -2.17965
1 FRACTURE_2_S 28 0.227945 0.37284 1 2.01303e+009 -4.00241e+008 -7.19845e+007 1.98108e+008 20.7309 2.23156
1 FRACTURE_2_S 29 0.116605 0.542345 1 2.07894e+009 -3.28328e+008 -1.82722e+008 2.1182e+008 16.6226 5.33861
1 FRACTURE_2_S 30 0.0434486 0.724965 1 2.20768e+009 -2.38177e+008 -2.5801e+008 2.39443e+008 11.7891 7.14247
1 FRACTURE_2_S 31 0.00827934 0.909021 0.999998 2.34454e+009 -1.34684e+008 -2.7321e+008 2.67847e+008 6.68297 7.41723
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
2 FRACTURE_1_S 0 -1.07118 0.09887 -0.00225259 2.69896e+009 -4.25656e+006 -1.25086e+007 3.41475e+008 0.219261 0.358567
2 FRACTURE_1_S 1 -1.03352 0.296353 -0.00221429 2.682e+009 2.35681e+006 -3.14666e+007 3.37301e+008 -0.121441 0.89931
2 FRACTURE_1_S 2 -0.951247 0.4929 -0.0025768 2.65563e+009 2.38439e+007 -5.08729e+007 3.3093e+008 -1.21727 1.44187
2 FRACTURE_1_S 3 -0.82698 0.66977 -0.00261824 2.65469e+009 3.372e+007 -5.93474e+007 3.3084e+008 -1.70751 1.66929
2 FRACTURE_1_S 4 -0.659256 0.80602 -0.00155654 2.67902e+009 -3.94301e+006 -8.46172e+007 3.37326e+008 0.199318 2.35395
2 FRACTURE_1_S 5 -0.469956 0.902194 -0.000580642 2.65883e+009 -2.81187e+006 -1.37245e+008 3.33731e+008 0.140579 3.74543
2 FRACTURE_1_S 6 -0.278509 0.963818 -0.000164433 2.62212e+009 6.43864e+006 -1.98063e+008 3.27195e+008 -0.318537 5.30348
2 FRACTURE_1_S 7 -0.0914073 0.993076 -2.6411e-006 2.50336e+009 -6.50587e+007 -2.4851e+008 3.01675e+008 3.19605 6.62435
2 FRACTURE_1_S 8 0.0909645 0.991801 5.33028e-006 2.33157e+009 -1.44505e+008 -2.78792e+008 2.65517e+008 7.151 7.5556
2 FRACTURE_1_S 9 0.275025 0.95654 1.28968e-008 2.22272e+009 -2.53946e+008 -2.58672e+008 2.42971e+008 12.3941 7.08109
2 FRACTURE_1_S 10 0.457645 0.883385 4.80643e-010 2.10748e+009 -3.38336e+008 -1.78211e+008 2.1753e+008 16.8875 5.14516
2 FRACTURE_1_S 11 0.62715 0.772045 1.17751e-011 2.04051e+009 -3.80705e+008 -6.44249e+007 2.02486e+008 19.8005 1.9995
2 FRACTURE_1_S 12 0.772045 0.62715 1.30257e-011 2.04264e+009 -3.90281e+008 6.18337e+007 2.03198e+008 20.1885 -1.913
2 FRACTURE_1_S 13 0.883385 0.457645 4.04612e-010 2.1027e+009 -3.47318e+008 1.78215e+008 2.16876e+008 17.2784 -5.13728
2 FRACTURE_1_S 14 0.95655 0.275025 9.45337e-009 2.22603e+009 -2.47533e+008 2.56352e+008 2.43361e+008 12.1189 -7.03358
2 FRACTURE_1_S 15 0.991756 0.0909645 5.3327e-006 2.33136e+009 -1.42409e+008 2.79629e+008 2.65502e+008 7.05368 -7.58115
2 FRACTURE_1_S 16 0.993928 -0.0917292 4.04488e-006 2.50829e+009 -2.28484e+007 2.51469e+008 3.02844e+008 1.14484 -6.77949
2 FRACTURE_1_S 17 0.963137 -0.278058 -9.20993e-005 2.66653e+009 -2.64599e+007 2.00082e+008 3.38336e+008 1.27458 -5.23657
2 FRACTURE_1_S 18 0.909539 -0.477302 -0.000965844 2.70604e+009 370422 1.16496e+008 3.44945e+008 -0.0183696 -3.16271
2 FRACTURE_1_S 19 0.823321 -0.672734 -0.00231241 2.62649e+009 -3.55961e+006 7.30151e+007 3.24032e+008 0.184242 -2.08285
2 FRACTURE_1_S 20 0.679352 -0.835604 -0.00269708 2.62501e+009 -1.77309e+007 6.38644e+007 3.23524e+008 0.914134 -1.8221
2 FRACTURE_1_S 21 0.497915 -0.960371 -0.00244048 2.64155e+009 7.72853e+006 3.46593e+007 3.27237e+008 -0.402556 -1.00176
2 FRACTURE_1_S 22 0.299246 -1.03401 -0.00244424 2.64335e+009 178710 1.86893e+007 3.27573e+008 -0.00939766 -0.545949
2 FRACTURE_1_S 23 0.097784 -1.05953 -0.00263246 2.68104e+009 1.69208e+007 1.49488e+007 3.36979e+008 -0.870475 -0.428797
2 FRACTURE_1_S 24 -0.0948292 -1.04833 -0.0022708 2.7138e+009 -4.92449e+007 2.58459e+007 3.45419e+008 2.45022 -0.720024
2 FRACTURE_1_S 25 -0.289143 -1.00453 -0.00149335 2.76471e+009 -3.46571e+007 1.28719e+007 3.58372e+008 1.71468 -0.356324
2 FRACTURE_1_S 26 -0.48366 -0.931029 -0.0014694 2.72415e+009 -3.527e+007 5.16902e+006 3.4792e+008 1.7747 -0.145723
2 FRACTURE_1_S 27 -0.661957 -0.815198 -0.00174697 2.7108e+009 -1.63861e+007 -7.27693e+006 3.44477e+008 0.83643 0.207339
2 FRACTURE_1_S 28 -0.816113 -0.662246 -0.00169438 2.74896e+009 -1.49596e+007 330276 3.54234e+008 0.755605 -0.00931907
2 FRACTURE_1_S 29 -0.953764 -0.49001 -0.00217551 2.66809e+009 9.59068e+006 -2.9379e+006 3.33694e+008 -0.499994 0.0854467
2 FRACTURE_1_S 30 -1.04925 -0.301111 -0.00269691 2.60619e+009 3.06411e+007 -7.8282e+006 3.18436e+008 -1.61265 0.230591
2 FRACTURE_1_S 31 -1.07752 -0.100545 -0.00247589 2.68001e+009 2.63333e+007 -2.25559e+007 3.36775e+008 -1.34445 0.642458
2 FRACTURE_2_S 0 0.00735563 1.09124 1 2.50373e+009 2.22895e+007 -2.49523e+008 3.01649e+008 -1.11978 6.74555
2 FRACTURE_2_S 1 0.0369956 1.27794 1.00017 2.60256e+009 1.34949e+006 -1.98745e+008 3.22436e+008 -0.0673942 5.36529
2 FRACTURE_2_S 2 0.102975 1.46552 1.00042 2.63499e+009 2.29496e+007 -1.55561e+008 3.28511e+008 -1.13732 4.21181
2 FRACTURE_2_S 3 0.206105 1.64783 1.001 2.61635e+009 1.93332e+007 -9.08483e+007 3.21923e+008 -0.989186 2.56233
2 FRACTURE_2_S 4 0.345421 1.80672 1.00169 2.58556e+009 3.62789e+007 -5.98564e+007 3.13876e+008 -1.88115 1.72455
2 FRACTURE_2_S 5 0.523212 1.91633 1.0016 2.65977e+009 4.00525e+007 -2.07285e+007 3.3174e+008 -2.04593 0.592385
2 FRACTURE_2_S 6 0.716791 1.98452 1.00118 2.63714e+009 4.58761e+007 -3.18844e+007 3.26218e+008 -2.34572 0.9115
2 FRACTURE_2_S 7 0.906098 2.01775 1.00078 2.65339e+009 2.66312e+007 -3.34349e+007 3.30196e+008 -1.36728 0.956096
2 FRACTURE_2_S 8 1.09225 2.01192 1.00043 2.69003e+009 -4.9314e+006 -2.05674e+007 3.39253e+008 0.254009 0.588878
2 FRACTURE_2_S 9 1.27941 1.97215 1.00039 2.67134e+009 9.63844e+006 1.0243e+007 3.3452e+008 -0.500503 -0.296397
2 FRACTURE_2_S 10 1.46906 1.90238 1.00054 2.69268e+009 1.65078e+007 -8.48084e+006 3.3989e+008 -0.847811 0.243088
2 FRACTURE_2_S 11 1.64971 1.79801 1.00083 2.61468e+009 1.66592e+007 -4.43375e+006 3.20479e+008 -0.882062 0.131114
2 FRACTURE_2_S 12 1.7973 1.64933 1.00091 2.60832e+009 2.54301e+007 4.20543e+006 3.1894e+008 -1.3431 -0.124264
2 FRACTURE_2_S 13 1.90219 1.46869 1.00059 2.70113e+009 3.25988e+007 4.54551e+006 3.42057e+008 -1.65676 -0.129388
2 FRACTURE_2_S 14 1.97317 1.27966 1.00031 2.67297e+009 -503803 2.12523e+006 3.34911e+008 0.0263589 -0.0619346
2 FRACTURE_2_S 15 2.01045 1.09261 1.00028 2.68975e+009 -1.1582e+007 1.42035e+007 3.39159e+008 0.595839 -0.407073
2 FRACTURE_2_S 16 2.01674 0.905575 1.00088 2.67017e+009 -2.25603e+007 3.70386e+007 3.34405e+008 1.15226 -1.05226
2 FRACTURE_2_S 17 1.98879 0.715144 1.00155 2.6692e+009 -6.50688e+007 3.48819e+007 3.34318e+008 3.25103 -0.977299
2 FRACTURE_2_S 18 1.91859 0.523055 1.00182 2.6559e+009 -3.44366e+007 4.00215e+007 3.30902e+008 1.75461 -1.13623
2 FRACTURE_2_S 19 1.81057 0.339897 1.00235 2.60144e+009 -6.72655e+007 6.23795e+007 3.17925e+008 3.40568 -1.76435
2 FRACTURE_2_S 20 1.65766 0.194079 1.00193 2.61773e+009 -2.76955e+007 9.21943e+007 3.2231e+008 1.40917 -2.58937
2 FRACTURE_2_S 21 1.47013 0.0977283 1.00062 2.6133e+009 -1.094e+007 1.45801e+008 3.22787e+008 0.551827 -4.0141
2 FRACTURE_2_S 22 1.27771 0.0368707 1.00004 2.64059e+009 5.40368e+006 2.14574e+008 3.32603e+008 -0.264213 -5.66519
2 FRACTURE_2_S 23 1.09142 0.00669997 0.999992 2.21202e+009 1.76788e+008 2.02366e+008 2.35946e+008 -9.22593 -5.89039
2 FRACTURE_2_S 24 0.909022 0.00826937 0.999997 2.34977e+009 -1.66145e+008 2.72457e+008 2.69389e+008 8.09339 -7.30646
2 FRACTURE_2_S 25 0.724965 0.0434491 1 2.19661e+009 -2.51038e+008 2.57292e+008 2.37405e+008 12.3901 -7.12072
