
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
0 FRACTURE_2_S 31 0.00834732 0.909018 1 2.32488e+009 -1.15095e+008 -2.56457e+008 2.62205e+008 5.84824 7.12005
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
1 FRACTURE_1_S 0 -1.08699 0.0996536 -0.00348651 2.72616e+009 -3.14051e+007 -3.11699e+007 3.4854e+008 1.56772 0.86769
1 FRACTURE_1_S 1 -1.04751 0.301448 -0.00362314 2.74902e+009 -1.12676e+007 -3.92528e+007 3.54437e+008 0.56234 1.08716
1 FRACTURE_1_S 2 -0.968372 0.502074 -0.00365562 2.7717e+009 -4.28183e+007 -4.69565e+007 3.60471e+008 2.07924 1.27108
1 FRACTURE_1_S 3 -0.847069 0.68808 -0.00357943 2.73807e+009 -3.61019e+007 -7.01544e+007 3.52101e+008 1.76569 1.90377
1 FRACTURE_1_S 4 -0.687145 0.845243 -0.0029342 2.73437e+009 -3.88378e+007 -1.07172e+008 3.5198e+008 1.87497 2.85652
1 FRACTURE_1_S 5 -0.499644 0.962756 -0.0017502 2.69794e+009 -1.41623e+007 -1.58028e+008 3.44329e+008 0.68911 4.19459
1 FRACTURE_1_S 6 -0.298885 1.03646 0.00047465 2.59852e+009 1.42539e+007 -2.04756e+008 3.21764e+008 -0.706469 5.49415
1 FRACTURE_1_S 7 -0.0988944 1.0663 0.00370806 2.48506e+009 3.64956e+007 -2.50407e+008 2.97377e+008 -1.83111 6.77689
1 FRACTURE_1_S 8 0.0953994 1.054 0.00693498 2.36359e+009 2.91632e+007 -3.00984e+008 2.73234e+008 -1.50747 8.30332
1 FRACTURE_1_S 9 0.287513 1.00384 0.00944505 2.24518e+009 5.15851e+007 -2.41113e+008 2.4368e+008 -2.81674 7.11259
1 FRACTURE_1_S 10 0.474855 0.918194 0.0109103 2.17347e+009 7.80018e+007 -1.6479e+008 2.25115e+008 -4.44654 5.16614
1 FRACTURE_1_S 11 0.648067 0.798214 0.0114947 2.13214e+009 8.70404e+007 -6.25799e+007 2.1394e+008 -5.2386 2.11441
1 FRACTURE_1_S 12 0.798228 0.648074 0.0114672 2.11704e+009 7.70446e+007 6.38986e+007 2.10875e+008 -4.69545 -2.1809
1 FRACTURE_1_S 13 0.918174 0.474854 0.0108793 2.15085e+009 6.83306e+007 1.6375e+008 2.20422e+008 -3.95694 -5.20417
1 FRACTURE_1_S 14 1.00499 0.287607 0.00966381 2.24958e+009 6.96833e+007 2.43027e+008 2.44826e+008 -3.75563 -7.10125
1 FRACTURE_1_S 15 1.05556 0.0956825 0.00734063 2.34794e+009 2.52686e+007 2.61536e+008 2.66994e+008 -1.33623 -7.41744
1 FRACTURE_1_S 16 1.06588 -0.0986429 0.00387093 2.48782e+009 -4.59655e+007 2.45171e+008 2.97733e+008 2.29653 -6.62464
1 FRACTURE_1_S 17 1.03421 -0.29806 0.000519772 2.61399e+009 -1.20721e+007 2.02899e+008 3.25446e+008 0.596152 -5.42458
1 FRACTURE_1_S 18 0.96045 -0.498624 -0.00192994 2.71987e+009 2.61936e+007 1.39343e+008 3.49226e+008 -1.26514 -3.68984
1 FRACTURE_1_S 19 0.844835 -0.68718 -0.00346681 2.72939e+009 4.53487e+007 1.03356e+008 3.50631e+008 -2.18853 -2.75853
1 FRACTURE_1_S 20 0.688171 -0.846784 -0.00391934 2.73737e+009 5.4712e+007 7.23712e+007 3.52039e+008 -2.64851 -1.94962
1 FRACTURE_1_S 21 0.501497 -0.967351 -0.0037809 2.78672e+009 3.66265e+007 5.28251e+007 3.64433e+008 -1.77147 -1.42145
1 FRACTURE_1_S 22 0.301185 -1.04664 -0.00340767 2.77794e+009 -1.67122e+006 4.74688e+007 3.62014e+008 0.0827363 -1.30037
1 FRACTURE_1_S 23 0.0995356 -1.08646 -0.00279849 2.75449e+009 2.55627e+007 3.68069e+007 3.5585e+008 -1.26472 -1.01356
1 FRACTURE_1_S 24 -0.0998359 -1.08751 -0.00266684 2.72321e+009 2.26698e+007 1.4228e+007 3.47669e+008 -1.14515 -0.401201
1 FRACTURE_1_S 25 -0.301128 -1.04736 -0.00306062 2.79016e+009 -1.53653e+007 1.20545e+007 3.64952e+008 0.761391 -0.333104
1 FRACTURE_1_S 26 -0.501167 -0.96671 -0.00338664 2.78421e+009 4.75566e+007 8.49324e+006 3.63483e+008 -2.3245 -0.232948
1 FRACTURE_1_S 27 -0.687227 -0.84581 -0.00339431 2.74858e+009 2.62664e+007 3.35294e+006 3.54159e+008 -1.31737 -0.0940882
1 FRACTURE_1_S 28 -0.846029 -0.687339 -0.00312751 2.75234e+009 3.0406e+007 1.97075e+006 3.5514e+008 -1.5203 -0.0551843
1 FRACTURE_1_S 29 -0.967253 -0.501426 -0.00309157 2.77942e+009 2.68579e+007 -5.41914e+006 3.62156e+008 -1.33092 0.150211
1 FRACTURE_1_S 30 -1.0473 -0.301254 -0.00311156 2.77727e+009 -8.16905e+006 -5.24196e+006 3.61564e+008 0.409217 0.146397
1 FRACTURE_1_S 31 -1.08723 -0.0997224 -0.003146 2.70608e+009 2.34342e+007 -2.0444e+007 3.43337e+008 -1.18795 0.578051
1 FRACTURE_2_S 0 -0.0632955 1.09876 0.997519 2.54018e+009 6.52585e+006 -2.51641e+008 3.10378e+008 -0.326105 6.7473
1 FRACTURE_2_S 1 -0.0358304 1.29901 1.00041 2.58668e+009 6.51475e+006 -1.98694e+008 3.18573e+008 -0.326303 5.384
1 FRACTURE_2_S 2 0.0373521 1.49927 1.00204 2.68305e+009 1.5589e+007 -1.57733e+008 3.40563e+008 -0.761983 4.20664
1 FRACTURE_2_S 3 0.156534 1.68546 1.00265 2.71916e+009 7.60446e+006 -9.86239e+007 3.47805e+008 -0.376299 2.68248
1 FRACTURE_2_S 4 0.313883 1.84469 1.0033 2.72982e+009 2.69882e+007 -6.02965e+007 3.49796e+008 -1.3348 1.65438
1 FRACTURE_2_S 5 0.49911 1.96631 1.00394 2.7543e+009 4.65069e+007 -4.25067e+007 3.55929e+008 -2.2712 1.1587
1 FRACTURE_2_S 6 0.699033 2.04591 1.00369 2.7414e+009 7.83892e+007 -4.09221e+007 3.52776e+008 -3.78371 1.10903
1 FRACTURE_2_S 7 0.900343 2.08389 1.00253 2.72962e+009 1.37154e+007 -4.4488e+007 3.49513e+008 -0.687073 1.23632
1 FRACTURE_2_S 8 1.09933 2.08274 1.00188 2.76301e+009 -2.37255e+006 -1.55812e+007 3.57884e+008 0.119389 0.435983
1 FRACTURE_2_S 9 1.30022 2.04349 1.00221 2.72589e+009 2.12127e+007 -4.15779e+006 3.48328e+008 -1.07526 0.1178
1 FRACTURE_2_S 10 1.50008 1.96447 1.00242 2.76359e+009 2.02628e+007 -3.44694e+006 3.58026e+008 -1.01406 0.0964089
1 FRACTURE_2_S 11 1.68633 1.84454 1.00239 2.73861e+009 1.15539e+007 2.82922e+006 3.5157e+008 -0.586323 -0.0801247
1 FRACTURE_2_S 12 1.84425 1.68618 1.0025 2.7338e+009 1.42924e+007 316944 3.50339e+008 -0.72614 -0.00899444
1 FRACTURE_2_S 13 1.96398 1.49981 1.00229 2.767e+009 1.77211e+007 3.97322e+006 3.58906e+008 -0.886819 -0.111064
1 FRACTURE_2_S 14 2.04329 1.30011 1.00168 2.72533e+009 7.26159e+006 3.92042e+006 3.48164e+008 -0.37101 -0.111678
1 FRACTURE_2_S 15 2.0827 1.09933 1.00152 2.77161e+009 -1.76204e+007 1.2601e+007 3.60121e+008 0.877675 -0.350131
